NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,REDSHIFT_BIN,pointing,redshift_bin
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F814W,-0.01362515,0.01300579,-1.0476218668762145,-0.00346427,0.00329866,-1.0502052348529403,0.002583367976725759,,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F115W,0.4087113,0.02249982,18.165091987402565,0.01137562,0.00277628,4.097432535623208,14.067659451779356,4.433286412765721,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F150W,0.3547519,0.02706879,13.105569181333928,0.00988594,0.00352944,2.8009939253819303,10.304575255951999,4.678899537258695,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F200W,0.318817,0.02286205,13.945249879166568,0.0076558,0.00238595,3.2087009367337957,10.736548942432773,4.346073427884411,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F277W,0.08929991,0.01914398,4.664647058762075,0.00316545,0.00221245,1.4307441976089856,3.233902861153089,3.26029423467695,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F356W,0.08520184,0.02052051,4.152033258432661,0.0033797,0.00210025,1.6091893822164027,2.5428438762162586,2.580201748978666,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F410M,0.2342278,0.04621089,5.068671042691452,0.00876023,0.00310171,2.8243227123103063,2.244348330381146,1.7946501016327772,redshift_z7-8,nircam4,redshift_z7-8
2227,2515.9624,1081.274,214.7968129,52.7784375,0.084,F444W,0.3147919,0.03823271,8.233575386102633,0.01007684,0.00304594,3.3082857836989565,4.9252896024036765,2.4887739223353207,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F606W,0.1175414,0.02746739,4.279307207565044,0.00514231,0.00270441,1.9014535517913334,2.37785365577371,2.2505452229077942,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F814W,0.04260574,0.01930255,2.207259662583441,0.00420348,0.00255493,1.6452427268066052,0.5620169357768359,1.3416012279645226,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F115W,0.2765254,0.03339311,8.2809118407959,0.0054921,0.00137644,3.9900758478393534,4.290835992956547,2.0753770496067276,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F150W,0.4538662,0.04017416,11.29746583375981,0.00816415,0.00177621,4.596387814503916,6.7010780192558945,2.4579009190892513,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F200W,0.02257847,0.03393073,0.6654283594841608,0.00279515,0.00145734,1.9179807045713426,-1.2525523450871818,0.34694215530853323,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F277W,0.05782322,0.02841255,2.0351295466264028,0.00396413,0.0018377,2.1571148718506827,-0.12198532522427996,0.94344977784163,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F356W,0.2029427,0.03045552,6.663576914792458,0.00527039,0.0012847,4.1024285825484545,2.561148332244003,1.624300528506215,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F410M,0.6709643,0.06858391,9.783115310865186,0.01657611,0.00300692,5.512654144440158,4.2704611664250285,1.7746651711738608,redshift_z7-8,nircam4,redshift_z7-8
4940,2117.5259,1923.5068,214.7915085,52.785508,0.066,F444W,0.4338016,0.0567431,7.645010582784515,0.01141002,0.00302261,3.77488991302219,3.870120669762325,2.0252274262122505,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F606W,-0.03747119,0.01217023,-3.078922091036899,-0.00582461,0.00255461,-2.280038831759055,-0.7988832592778436,,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F814W,0.0181694,0.008552555,2.1244411757656043,0.00827172,0.00279888,2.955367861430286,-0.8309266856646818,0.7188415369508198,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F115W,0.02902596,0.01479579,1.9617715579904824,0.00387368,0.00190238,2.0362283034935187,-0.07445674550303627,0.9634339895112487,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F150W,-0.005659152,0.01780033,-0.3179239935439399,0.00239398,0.00224794,1.0649661467832772,-1.3828901403272171,-0.2985296711113561,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F200W,0.07999252,0.01503399,5.320777784207651,0.00196215,0.0018693,1.0496709998395122,4.271106784368139,5.068995699625086,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F277W,0.1039619,0.01258901,8.258147384107248,0.00160789,0.00157308,1.0221285630737154,7.236018821033533,8.079362697069717,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F356W,0.04254089,0.0134942,3.152531457959716,0.00182542,0.001701,1.0731452087007642,2.0793862492589517,2.937655996970274,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F410M,0.1968237,0.03038809,6.477001351516334,0.01201703,0.00302462,3.9730709973484273,2.5039303541679065,1.6302254240709504,redshift_z7-8,nircam4,redshift_z7-8
6138,1840.4335,2263.8535,214.7903985,52.7891032,0.019,F444W,0.06649234,0.02514168,2.6447055248495723,0.00622203,0.00376771,1.6514089460176076,0.9932965788319648,1.601484315091856,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F606W,0.01339635,0.02414954,0.554724851901941,0.00061637,0.00317759,0.1939740495155133,0.36075080238642765,2.859788993875576,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F814W,0.01936279,0.01697095,1.1409373075755926,0.00217042,0.00344948,0.6292020826327447,0.511735224942848,1.813308218564082,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F115W,0.07306609,0.02935948,2.4886711208781627,0.00334426,0.00149536,2.2364246736571793,0.2522464472209833,1.1127900484162025,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F150W,-0.03438968,0.03532143,-0.9736208301872262,-0.00153188,0.00203252,-0.7536850805896129,-0.2199357495976133,,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F200W,-0.05723647,0.02983215,-1.9186169954227232,-0.00051249,0.00159184,-0.32194818574731127,-1.596668809675412,,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F277W,0.1460041,0.02498054,5.844713525007866,0.00375862,0.00165592,2.2698077201797187,3.5749058048281475,2.574981780635187,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F356W,0.1701888,0.02677673,6.355847035840449,0.00504739,0.00151832,3.3243255703672476,3.031521465473201,1.911920749428372,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F410M,0.5921646,0.0602995,9.82038988714666,0.01421138,0.00265397,5.354762864689503,4.4656270224571575,1.8339542077398974,redshift_z7-8,nircam4,redshift_z7-8
8056,4062.7568,2825.3997,214.7647057,52.7779955,0.019,F444W,0.2660443,0.04988897,5.33272785547587,0.00936899,0.00249272,3.7585408710164003,1.5741869844594696,1.4188292846829602,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F606W,-0.03539115,0.02763539,-1.2806459398618946,0.00129581,0.00287561,0.45062091173698804,-1.7312668515988827,-2.8419585210225744,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F814W,-0.06152694,0.01942061,-3.1681260269373617,-0.00641445,0.00331913,-1.9325696794039402,-1.2355563475334215,,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F115W,1.189121,0.03359735,35.39329738803805,0.01579405,0.00241348,6.544098148731293,28.849199239306756,5.408430097415296,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F150W,1.549996,0.04041987,38.347377168704405,0.02333267,0.00340171,6.85910027603764,31.488276892666764,5.590729924545861,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F200W,0.6972824,0.03413825,20.425253198391832,0.01116066,0.00293381,3.804152279799987,16.621100918591846,5.369199678690502,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F277W,0.7680548,0.02858633,26.86790504412424,0.01542865,0.00439817,3.5079703603998937,23.359934683724344,7.659102638786666,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F356W,0.5665779,0.03064179,18.490365608536578,0.00938931,0.00359657,2.6106290159791135,15.879736592557464,7.082724314853211,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F410M,0.3855787,0.06900339,5.587822569296958,0.00720531,0.00416386,1.730440024400436,3.857382544896522,3.229133914209497,redshift_z7-8,nircam4,redshift_z7-8
9300,1562.1141,3140.2217,214.7836628,52.7955935,0.003,F444W,0.1373955,0.05709016,2.406640654011129,0.00228044,0.00387584,0.5883731010568031,1.818267552954326,4.090330862659179,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F606W,0.04491911,0.0160997,2.790058820971819,0.0029359,0.00353562,0.8303776989608611,1.959681122010958,3.3599876591860705,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F814W,0.001199725,0.01131397,0.10603925942883002,0.00323401,0.0025871,1.250052181979823,-1.144012922550993,0.0848278663542556,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F115W,0.05433762,0.01957299,2.7761532601815055,0.00160847,0.00149935,1.0727782038883518,1.7033750562931538,2.587816614952806,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F150W,0.08164642,0.02354762,3.467289687875038,0.00247466,0.0019707,1.2557263916374892,2.2115632962375487,2.761182460578559,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F200W,0.03494798,0.0198881,1.7572307057989451,0.00098225,0.00169575,0.5792422232050716,1.1779884825938736,3.0336716409860633,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F277W,0.05429231,0.01665369,3.2600768958711255,0.00069677,0.0017995,0.3872020005557099,2.8728748953154155,8.41957658067955,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F356W,0.1241404,0.01785115,6.954196228254202,0.00555989,0.00153217,3.628768348159799,3.3254278800944026,1.9164067697462075,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F410M,0.04516502,0.04019967,1.1235171831012543,-0.00160399,0.00302967,-0.529427297362419,1.6529444804636733,,redshift_z7-8,nircam4,redshift_z7-8
9481,3152.3174,3186.825,214.7690106,52.785732,0.347,F444W,0.2101015,0.03325931,6.317073324732233,0.00617031,0.0033675,1.8323118040089088,4.484761520723324,3.4475973526509676,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F606W,0.07515594,0.02854171,2.6331968196719817,0.00221512,0.00374276,0.5918413149654266,2.041355504706555,4.449160193937803,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F814W,0.01089101,0.02005752,0.5429888640270581,-0.00050085,0.00570426,-0.08780280001262214,0.6307916640396802,,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F115W,0.06076762,0.0346992,1.7512686171439111,0.00242451,0.00191901,1.2634170744290023,0.4878515427149088,1.3861365756319162,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F150W,0.004566096,0.04174547,0.10937943685865796,-0.00069044,0.00181243,-0.3809471262338407,0.49032656309249867,,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F200W,-0.05507711,0.03525784,-1.5621237716207232,-0.00023108,0.00153817,-0.15023046867381368,-1.4118933029469096,,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F277W,0.1900471,0.02952384,6.437072548828337,0.00261883,0.0017198,1.5227526456564715,4.914319903171865,4.227260788014104,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F356W,0.1388323,0.03164671,4.386942592136749,0.00319326,0.00185582,1.7206733411645525,2.6662692509721966,2.549549927453205,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F410M,0.5607896,0.07126639,7.868921100114655,0.0171646,0.00281815,6.090733282472543,1.7781878176421113,1.291949710350845,redshift_z7-8,nircam4,redshift_z7-8
9655,8813.2402,3239.7424,214.7180926,52.750004,0.348,F444W,0.443592,0.05896246,7.523295330622229,0.01114273,0.00258774,4.305969687835718,3.217325642786511,1.7471779589799237,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F606W,-0.02157731,0.01551406,-1.3908229051582885,-0.001853,0.00288824,-0.6415671827825943,-0.7492557223756943,,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F814W,0.009860144,0.01090241,0.9044004032136014,-0.00225244,0.00518772,-0.4341868874958556,1.338587290709457,,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F115W,0.07930866,0.018861,4.20490217909973,0.00302842,0.001478,2.048998646820027,2.1559035322797033,2.052174209888127,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F150W,0.06261653,0.02269105,2.7595254516648637,0.00218275,0.00174401,1.2515696584308575,1.5079557932340062,2.2048516701216534,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F200W,0.0515864,0.01916466,2.6917461619459986,0.00132619,0.00159967,0.8290397394462609,1.8627064224997376,3.2468240469918754,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F277W,0.03369582,0.0160479,2.0997027648477373,0.00128291,0.00142981,0.897259076380778,1.2024436884669594,2.340129868975176,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F356W,0.03407585,0.0172018,1.9809467613854363,0.00154063,0.00142629,1.080166025142152,0.9007807362432843,1.8339280400202733,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F410M,0.1584994,0.03873737,4.091640707668073,0.00737029,0.00300228,2.4548976111488603,1.6367430965192131,1.6667256056162922,redshift_z7-8,nircam4,redshift_z7-8
9822,8314.4082,3287.9761,214.72202,52.7534378,0.36,F444W,0.3562471,0.03204948,11.115534479810593,0.01192632,0.00198853,5.99755598356575,5.117978496244843,1.8533440138397894,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F606W,-0.01726698,0.01887857,-0.9146338944104347,0.00193527,0.00332875,0.581380398047315,-1.4960142924577498,-1.5732107540646705,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F814W,0.03076024,0.0132668,2.3185877528869057,0.00098857,0.00388943,0.2541683485754982,2.0644194043114075,9.122252105274201,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F115W,0.1793928,0.02295136,7.81621655535881,0.00490982,0.00321641,1.5264907148031501,6.28972584055566,5.120382639449436,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F150W,0.1403116,0.02761203,5.081538735109299,0.00392162,0.00282059,1.3903545002995827,3.6911842348097164,3.654851143369816,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F200W,0.0006983752,0.02332087,0.02994636134929786,0.0019189,0.00227218,0.8445193602619512,-0.8145729989126533,0.03545965049280713,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F277W,0.002936901,0.01952818,0.15039297056868586,0.00061354,0.00230169,0.26656065760376074,-0.11616768703507488,0.5641979274835195,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F356W,0.231177,0.02093233,11.044016600158702,0.00740645,0.00195392,3.79055949066492,7.253457109493782,2.9135584410050823,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F410M,0.2766701,0.04713828,5.869329555511995,0.00791124,0.00319909,2.4729657496350526,3.3963638058769425,2.373397025971007,redshift_z7-8,nircam4,redshift_z7-8
10223,3508.7698,3397.1357,214.7636255,52.7845975,0.023,F444W,0.1085456,0.039,2.783220512820513,0.00934726,0.0027871,3.353758386853719,-0.5705378740332057,0.8298810444217933,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F606W,-0.01233971,0.0160997,-0.7664558966937272,-0.00156237,0.00265243,-0.5890334523437,-0.1774224443500272,,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F814W,0.0171859,0.01131397,1.5189981942677946,0.00431958,0.00211659,2.0408203761711055,-0.5218221819033109,0.7443076382438273,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F115W,-0.0754381,0.01957299,-3.8541939683206294,-0.00215516,0.00153338,-1.4054963544587775,-2.448697613861852,,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F150W,0.1287046,0.02354762,5.465715855785001,0.00414189,0.00210563,1.967054990667876,3.4986608651171256,2.7786289055036644,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F200W,0.005733406,0.0198881,0.28828324475440087,9e-06,0.0018436,0.004881753091776958,0.2834014916626239,59.053221114357044,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F277W,0.1019917,0.01665369,6.124270356899883,0.00392711,0.00137451,2.8570981658918453,3.267172191008038,2.14352815384913,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F356W,0.07691598,0.01785115,4.308740893443839,0.00355818,0.00135324,2.6293783807750293,1.6793625126688099,1.6386918387051639,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F410M,0.4024778,0.04019967,10.011967759934347,0.0166363,0.00271829,6.120134349168043,3.8918334107663037,1.6359065322308408,redshift_z7-8,nircam4,redshift_z7-8
10750,518.1573,3569.1606,214.7884525,52.8045419,0.35,F444W,0.7317176,0.03325931,22.000384253311328,0.0265723,0.00286425,9.277227895609672,12.723156357701656,2.3714394537750576,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F606W,-0.02024896,0.01887857,-1.0725897141573753,-0.00276656,0.0034901,-0.7926878885991806,-0.27990182555819465,,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F814W,0.003359015,0.0132668,0.2531895408086351,-0.00144544,0.0032908,-0.43923665977877724,0.6924262005874123,,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F115W,0.1930768,0.02295136,8.412433947269355,0.00530135,0.00282508,1.8765309300975546,6.5359030171718,4.48297111033071,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F150W,0.2325393,0.02761203,8.42166620853302,0.00606191,0.00322942,1.8770893844715149,6.544576824061505,4.486555769907621,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F200W,0.04929624,0.02332087,2.1138250845701725,0.00113658,0.00232838,0.4881419699533581,1.6256831146168143,4.3303489859152,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F277W,0.06612613,0.01952818,3.386190110906393,0.00234063,0.00196215,1.192890451800321,2.193299659106072,2.8386429833484916,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F356W,0.1013776,0.02093233,4.8431111108987865,0.00326695,0.00173584,1.882057102037054,2.9610540088617325,2.5733072103162122,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F410M,0.4058318,0.04713828,8.609389226760078,0.01479835,0.00314994,4.697978374191255,3.9114108525688227,1.8325731923451356,redshift_z7-8,nircam4,redshift_z7-8
10779,3270.9812,3578.6091,214.7638341,52.787087,0.35,F444W,0.0815909,0.039,2.092074358974359,0.00310053,0.00264335,1.1729547732990335,0.9191195856753254,1.783593371712214,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F606W,0.1427317,0.06077502,2.3485257594320825,0.00540169,0.00356138,1.5167407016381291,0.8317850577939534,1.5484029385481635,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F814W,0.3161562,0.04270929,7.402515939740511,0.00512992,0.0032307,1.587866406661095,5.814649533079416,4.6619261599634445,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F115W,8.591599,0.07388641,116.28118080171984,0.04413479,0.00244582,18.04498695733946,98.23619384438038,6.443960368418257,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F150W,7.468201,0.08889031,84.01591804551025,0.04049691,0.00413619,9.79087275971365,74.2250452857966,8.581044826893187,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F200W,6.45552,0.07507595,85.98652431304565,0.03035087,0.00244726,12.401980173745331,73.58454413930032,6.933289935028028,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F277W,3.418723,0.0628663,54.380852698504604,0.02052147,0.00231001,8.883714789113467,45.497137909391135,6.121409116504452,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F356W,1.61852,0.06738661,24.01842146384868,0.00976922,0.00215838,4.526181673292006,19.492239790556674,5.306552674537139,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F410M,0.555205,0.1517504,3.6586723988865923,0.01159184,0.00337438,3.4352503274675645,0.2234220714190278,1.065038075866725,redshift_z7-8,nircam4,redshift_z7-8
10834,3143.3616,3625.3943,214.7644783,52.7881506,0.0,F444W,0.7839705,0.1255511,6.244234419292225,0.00692546,0.00274948,2.5188253778896375,3.725409041402587,2.479026324772013,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F606W,-0.0211407,0.0132622,-1.5940567929906047,-0.00284702,0.00263679,-1.0797295196052776,-0.514327273385327,,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F814W,0.008961825,0.009319931,0.9615763249749381,-0.00110141,0.00266468,-0.413336685830944,1.374913010805882,,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F115W,0.02513948,0.01612334,1.5591980321695131,0.00176686,0.00179218,0.9858719548259662,0.5733260773435469,1.581542130838639,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F150W,0.01823248,0.01939746,0.9399416212225724,-0.00018569,0.00200426,-0.09264766048317084,1.0325892817057432,,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F200W,0.01555864,0.01638291,0.9496872045320398,0.00186896,0.00220892,0.8460967350560454,0.10359046947599437,1.1224333639216,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F277W,0.08701094,0.01371855,6.342575563743981,0.0022286,0.00201434,1.1063673461282604,5.2362082176157205,5.732793530051176,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F356W,0.04593126,0.01470497,3.123519463147494,0.00174697,0.00164078,1.0647192189080803,2.0588002442394138,2.933655566348103,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F410M,0.2230725,0.03311465,6.736368948486546,0.00820614,0.00338749,2.422483904011525,4.313885044475021,2.7807693323911957,redshift_z7-8,nircam4,redshift_z7-8
10868,791.7679,3610.9404,214.7855752,52.8030272,0.35,F444W,0.9300864,0.02739751,33.94784416540043,0.0344701,0.00283703,12.150065385279675,21.79777878012076,2.7940462120088427,redshift_z7-8,nircam4,redshift_z7-8
11130,2957.8154,3725.0051,214.7650828,52.789867,0.027,F606W,0.07276499,0.02194019,3.316515946306755,0.00417839,0.00339767,1.2297809969773401,2.086734949329415,2.6968346026311747,redshift_z7-8,nircam4,redshift_z7-8
11130,2957.8154,3725.0051,214.7650828,52.789867,0.027,F814W,-0.04283169,0.01541834,-2.777970261390007,-0.00684683,0.00357013,-1.9178097156125968,-0.86016054577741,,redshift_z7-8,nircam4,redshift_z7-8
11130,2957.8154,3725.0051,214.7650828,52.789867,0.027,F115W,1.952263,0.02667349,73.19113471840393,0.03704899,0.0040954,9.04648874346828,64.14464597493566,8.090557208867272,redshift_z7-8,nircam4,redshift_z7-8
11130,2957.8154,3725.0051,214.7650828,52.789867,0.027,F150W,1.636511,0.03208999,50.997554065925236,0.03257582,0.00349034,9.333136599872791,41.66441746605244,5.464138826235579,redshift_z7-8,nircam4,redshift_z7-8
